,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
조코드명,상품코드,상품등록일,상품명▲,매입처,"파트너포탈
입력정보",매입단가,판매단가,발주,,,,,,영업점,,,,,"발주
확정일자","발주
확정자","운영재고
관리대상",이미지여부,상품분류,발주비고,
,,,,,,,,수량,단위,단위수량,총수량,총금액,최근정보,기간판매량,운영재고,직전한달판매량,총현재고,수신예정수량,,,,,,,
디지털,8800923112864,2018-05-21,[아웨이] 송풍구 자석/X2/화이트,디피이,정상(EA/1),"7,140 ","11,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,거치대/홀더, ,
디지털,8800923133630,2023-05-24,[아웨이] 유선이어폰 E/S-660i/블루,디피이,정상(EA/1),"8,092 ","11,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923133616,2023-05-24,[아웨이] 유선이어폰 E/S-80TY/블루,디피이,정상(EA/1),"10,132 ","14,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923133623,2023-05-24,[아웨이] 유선이어폰 E/S-80TY/핑크,디피이,정상(EA/1),"10,132 ","14,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923133746,2023-05-24,[아웨이] 유선이어폰/ES-660i/블랙,디피이,정상(EA/1),"8,092 ","11,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923133753,2023-05-24,[아웨이] 유선이어폰/ES-660i/실버,디피이,정상(EA/1),"8,092 ","11,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923133760,2023-05-24,[아웨이] 유선이어폰/ES-660i/핑크,디피이,정상(EA/1),"8,092 ","11,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923133777,2023-05-24,[아웨이] 유선이어폰/Q5i/그레이,디피이,정상(EA/1),"10,132 ","14,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923133784,2023-05-24,[아웨이] 유선이어폰/Q5i/레드,디피이,정상(EA/1),"10,132 ","14,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923133791,2023-05-24,[아웨이] 유선이어폰/TE850vi/레드,디피이,정상(EA/1),"12,852 ","18,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,6954284085205,2018-08-13,[아웨이] 이어폰/ES-660i/그레이,디피이,정상(EA/1),"12,663 ","18,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,6954284074117,2018-08-13,[아웨이] 이어폰/ES-660i/로즈골드,디피이,정상(EA/1),"12,663 ","18,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,6954284075343,2018-08-13,[아웨이] 이어폰/ES-660i/블랙,디피이,정상(EA/1),"12,663 ","18,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,6954284063401,2018-08-13,[아웨이] 이어폰/ES-660i/블루,디피이,정상(EA/1),"12,663 ","18,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,6954284046374,2018-05-21,[아웨이] 이어폰/ES-80TY/레드,디피이,정상(EA/1),"13,266 ","19,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,6954284087292,2018-05-23,[아웨이] 이어폰/ES-80TY/블루,디피이,정상(EA/0),"13,266 ","19,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,6954284021456,2018-05-23,[아웨이] 이어폰/ES-910I,디피이,정상(EA/1),"7,973 ","11,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,6954284032568,2018-05-23,[아웨이] 이어폰/Q5i/그레이,디피이,정상(EA/1),"7,303 ","10,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923112826,2018-05-23,[아웨이] 이어폰/Q5i/레드,디피이,정상(EA/1),"7,303 ","10,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923112833,2018-05-21,[아웨이] 이어폰/TE-850/레드,디피이,정상(EA/1),"17,353 ","25,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,6954284033459,2018-05-21,[아웨이] 이어폰/TE-850/블랙,디피이,정상(EA/1),"17,353 ","25,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,6954284023665,2018-05-21,[아웨이] 핸즈프리/A825BL,디피이,정상(EA/0),"20,033 ","29,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,6954284068727,2018-05-21,[아웨이] 핸즈프리/A835BL/블랙,디피이,정상(EA/1),"26,733 ","39,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923112611,2018-05-21,[아웨이] 핸즈프리/A835BL/핑크,디피이,정상(EA/0),"26,733 ","39,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923112628,2018-05-21,[아웨이] 핸즈프리/N3/레드,디피이,정상(EA/1),"20,033 ","29,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,6954284072588,2018-05-21,[아웨이] 핸즈프리/N3/블랙,디피이,정상(EA/1),"20,033 ","29,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923112635,2018-05-21,[아웨이] 핸즈프리/N3/옐로우,디피이,정상(EA/1),"20,033 ","29,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923187817,2025-01-24,[아이노트] 우드 클래식 블루투스 스피커 BT-V3 블랙,디피이,정상(EA/1),"26,611 ","29,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 스피커, ,
디지털,8800923187824,2025-01-24,[아이노트] 우드 클래식 블루투스 스피커 BT-V3 화이트,디피이,정상(EA/1),"26,611 ","29,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 스피커, ,
디지털,8800923133685,2023-05-24,[아이러브] 유선이어폰 City Light,디피이,정상(EA/1),"6,732 ","9,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923133678,2023-05-24,[아이러브] 유선이어폰 City Light/블랙,디피이,정상(EA/1),"6,732 ","9,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923133654,2023-05-24,[아이러브] 유선이어폰/iEP-336/그린,디피이,정상(EA/1),"6,732 ","9,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923133661,2023-05-24,[아이러브] 유선이어폰/iEP-336/핑크,디피이,정상(EA/1),"6,732 ","9,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923133708,2023-05-24,[아이러브]/Qi 고속 무선충전패드/블랙,디피이,정상(EA/1),"29,526 ","39,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,케이블/충전잭/충전기, ,
디지털,8809231119039,2019-03-12,[아이루] IBOARD USB 포트 모니터받침대 BASIC/블랙,디피이,정상(EA/1),"25,520 ","31,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,받침대/스탠드, ,
디지털,8809231119046,2019-03-12,[아이루] iBOARD USB 포트 모니터받침대 BASIC/화이트,디피이,정상(EA/1),"25,520 ","31,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,받침대/스탠드, ,
디지털,8809231119053,2019-03-12,[아이루] iBOARD 모니터받침대 SIMPLE/블랙,디피이,정상(EA/1),"17,520 ","21,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,받침대/스탠드, ,
디지털,8809231119060,2019-03-12,[아이루] iBOARD 모니터받침대 SIMPLE/화이트,디피이,정상(EA/1),"17,520 ","21,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,받침대/스탠드, ,
디지털,8800923156165,2024-01-16,[아이리버] 2in1 일체형 미니 보조배터리 5000mAh/IBD-5000 8Pin to C,디피이,정상(EA/1),"14,726 ","19,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,배터리, ,
디지털,8800923156141,2024-01-16,[아이리버] 2in1 일체형 미니 보조배터리 5000mAh/IBD-5000 C to 8Pin,디피이,정상(EA/1),"14,726 ","19,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,배터리, ,
디지털,8800923156158,2024-01-16,[아이리버] 2in1 일체형 미니 보조배터리 5000mAh/IBD-5000 C to C,디피이,정상(EA/1),"14,726 ","19,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,배터리, ,
디지털,8800923156172,2024-01-16,[아이리버] 마그네틱 애플워치 충전기/IWC-3W,디피이,정상(EA/1),"11,766 ","15,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,케이블/충전잭/충전기, ,
디지털,8800923156196,2024-01-16,[아이리버] 맥세이프 보조배터리/10000mAh/IMS-10000,디피이,정상(EA/1),"29,526 ","39,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,배터리, ,
디지털,8800923156189,2024-01-16,[아이리버] 맥세이프 보조배터리/5000mAh/IMS-5000,디피이,정상(EA/1),"25,826 ","34,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,배터리, ,
디지털,8800923133876,2023-07-05,[아이리버] 무선 블루투스 5.1 이어폰/IHBT-T90/다크실버,디피이,정상(EA/1),"33,915 ","39,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923133869,2023-07-05,[아이리버] 무선 블루투스 5.1 이어폰/IHBT-T90/코발트블루,디피이,정상(EA/1),"33,915 ","39,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923145923,2023-11-24,[아이리버] 무선 블루투스 이어폰 Eiger Sweet Sound W50/페일네이비,디피이,정상(EA/1),"30,515 ","35,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923145916,2023-11-24,[아이리버] 무선 블루투스 이어폰 Eiger Sweet Sound W50/퓨어화이트,디피이,정상(EA/1),"30,515 ","35,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166126,2024-01-16,[아이리버] 블루투스 골전도 이어폰/IBC-B10/블랙,디피이,정상(EA/1),"50,150 ","59,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166287,2024-01-16,[아이리버] 블루투스 노이즈 캔슬링 이어폰/IB-T5010BT/블랙,디피이,정상(EA/1),"33,150 ","39,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166294,2024-01-16,[아이리버] 블루투스 노이즈 캔슬링 이어폰/IB-T5010BT/화이트,디피이,정상(EA/1),"33,150 ","39,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166119,2024-01-16,[아이리버] 블루투스 노이즈 캔슬링 이어폰/IB-TWS03/화이트,디피이,정상(EA/1),"35,615 ","41,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166201,2024-01-16,[아이리버] 블루투스 이어폰/IB-D1010BT/블랙,디피이,정상(EA/1),"32,300 ","38,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166218,2024-01-16,[아이리버] 블루투스 이어폰/IB-D1010BT/화이트,디피이,정상(EA/1),"32,300 ","38,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166225,2024-01-16,[아이리버] 블루투스 이어폰/IB-EARPIN5/블랙,디피이,정상(EA/1),"46,665 ","54,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166232,2024-01-16,[아이리버] 블루투스 이어폰/IB-EARPIN5/화이트,디피이,정상(EA/1),"46,665 ","54,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166348,2024-01-16,[아이리버] 블루투스 이어폰/IB-T5011BT/블랙,디피이,정상(EA/1),"55,165 ","64,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166355,2024-01-16,[아이리버] 블루투스 이어폰/IB-T5011BT/화이트,디피이,정상(EA/1),"55,165 ","64,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166362,2024-01-16,[아이리버] 블루투스 이어폰/IB-T5013BT/블랙,디피이,정상(EA/1),"38,165 ","44,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166379,2024-01-16,[아이리버] 블루투스 이어폰/IB-T5013BT/화이트,디피이,정상(EA/1),"38,165 ","44,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923156103,2024-01-16,[아이리버] 블루투스 이어폰/IB-TWS01/블랙,디피이,정상(EA/1),"29,665 ","34,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166133,2024-01-16,[아이리버] 블루투스 이어폰/IHBT-T50/블랙,디피이,정상(EA/1),"33,065 ","38,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166249,2024-01-16,[아이리버] 블루투스 이어폰/IHBT-T50/화이트,디피이,정상(EA/1),"33,065 ","38,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166256,2024-01-16,[아이리버] 블루투스 이어폰/IHBT-US30/블랙,디피이,정상(EA/1),"25,415 ","29,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166263,2024-01-16,[아이리버] 블루투스 이어폰/IHBT-US30/아이보리,디피이,정상(EA/1),"25,415 ","29,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923166270,2024-01-16,[아이리버] 블루투스 이어폰/IHBT-US30/퍼플,디피이,정상(EA/1),"25,415 ","29,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923101103,2017-08-08,[아이링] DOCK/블랙,디피이,정상(EA/1),"5,340 ","8,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923101110,2017-08-08,[아이링] DOCK/화이트,디피이,정상(EA/1),"5,340 ","8,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110174,2017-08-08,[아이링] 곰수 에디션 원형/그린,디피이,정상(EA/1),"9,900 ","16,500 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110150,2017-08-08,[아이링] 곰수 에디션 원형/레드,디피이,정상(EA/1),"9,900 ","16,500 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110143,2017-08-08,[아이링] 곰수 에디션 원형/바이올렛,디피이,정상(EA/1),"9,900 ","16,500 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110167,2017-08-08,[아이링] 곰수 에디션 원형/옐로우,디피이,정상(EA/1),"9,900 ","16,500 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110136,2017-08-08,[아이링] 곰수 에디션 원형/오렌지,디피이,정상(EA/0),"9,900 ","16,500 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923111669,2018-03-14,[아이링] 링크/골드,디피이,정상(EA/1),"9,480 ","15,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923111690,2018-03-14,[아이링] 링크/그레이,디피이,정상(EA/1),"9,480 ","15,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923111683,2018-03-14,[아이링] 링크/로즈골드,디피이,정상(EA/1),"9,480 ","15,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923111652,2018-03-14,[아이링] 링크/블랙,디피이,정상(EA/1),"9,480 ","15,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923111676,2018-03-14,[아이링] 링크/실버,디피이,정상(EA/1),"9,480 ","15,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923111492,2018-03-14,[아이링] 마운트/자전거 거치대,디피이,정상(EA/1),"8,280 ","13,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923101080,2017-08-08,[아이링] 매스티지/골드,디피이,정상(EA/1),"8,280 ","13,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110235,2018-03-27,[아이링] 매스티지/그라파이트 그레이,디피이,정상(EA/1),"8,280 ","13,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923101073,2017-08-08,[아이링] 매스티지/로즈골드,디피이,정상(EA/1),"8,280 ","13,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110297,2018-03-27,[아이링] 매스티지/매트 블랙,디피이,정상(EA/1),"8,280 ","13,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110259,2018-03-27,[아이링] 매스티지/미드나잇 블루,디피이,정상(EA/1),"8,280 ","13,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110280,2018-03-27,[아이링] 매스티지/바닐라 민트,디피이,정상(EA/1),"8,280 ","13,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110044,2017-08-08,[아이링] 매스티지/블랙,디피이,정상(EA/1),"8,280 ","13,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923101097,2017-08-08,[아이링] 매스티지/실버,디피이,정상(EA/1),"8,280 ","13,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110266,2018-03-27,[아이링] 매스티지/캔디 레드,디피이,정상(EA/1),"8,280 ","13,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110242,2018-03-27,[아이링] 매스티지/펄 화이트,디피이,정상(EA/1),"8,280 ","13,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110372,2017-08-08,[아이링] 무민 에디션2 원형/그린,디피이,정상(EA/1),"11,340 ","18,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110389,2017-08-08,[아이링] 무민 에디션2 원형/레드,디피이,정상(EA/1),"11,340 ","18,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110365,2017-08-08,[아이링] 무민 에디션2 원형/바이올렛,디피이,정상(EA/1),"11,340 ","18,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110396,2017-08-08,[아이링] 무민 에디션2 원형/블루,디피이,정상(EA/1),"11,340 ","18,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110358,2017-08-08,[아이링] 무민 에디션2 원형/옐로우,디피이,정상(EA/1),"11,340 ","18,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923111706,2018-03-14,[아이링] 슬라이드/아이폰8/블랙,디피이,정상(EA/1),"10,080 ","16,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923111713,2018-03-14,[아이링] 슬라이드/아이폰8/투명,디피이,정상(EA/1),"10,080 ","16,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923111720,2018-03-14,[아이링] 슬라이드/아이폰8+/블랙,디피이,정상(EA/1),"10,080 ","16,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923111737,2018-03-14,[아이링] 슬라이드/아이폰8+/투명,디피이,정상(EA/1),"10,080 ","16,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923111744,2018-03-14,[아이링] 슬라이드/아이폰X/블랙,디피이,정상(EA/1),"10,080 ","16,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923111751,2018-03-14,[아이링] 슬라이드/아이폰X/투명,디피이,정상(EA/1),"10,080 ","16,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110952,2017-09-04,[아이링] 카드포켓 스마트링/골드,디피이,정상(EA/1),"10,080 ","16,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110969,2017-09-04,[아이링] 카드포켓 스마트링/그레이,디피이,정상(EA/1),"10,080 ","16,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110976,2017-09-04,[아이링] 카드포켓 스마트링/레드,디피이,정상(EA/1),"10,080 ","16,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110983,2017-09-04,[아이링] 카드포켓 스마트링/로즈골드,디피이,정상(EA/1),"10,080 ","16,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110990,2017-09-04,[아이링] 카드포켓 스마트링/실버,디피이,정상(EA/1),"10,080 ","16,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
디지털,8800923110945,2018-03-14,[아이링] 카드포켓/블랙,디피이,정상(EA/1),"10,080 ","16,800 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,그립톡, ,
